"ntl_mean","n_pixels","n_non_na_pixels","prop_non_na_pixels","date"
4.67889213562012,907,903,0.995589856670342,"2015-02-01"
3.65450263023376,907,907,1,"2015-02-02"
4.67822980880737,907,907,1,"2015-02-03"
4.67792701721191,907,906,0.998897464167585,"2015-02-04"
4.67919731140137,907,905,0.997794928335171,"2015-02-05"
4.67822980880737,907,907,1,"2015-02-06"
4.67852687835693,907,905,0.997794928335171,"2015-02-07"
4.67822980880737,907,907,1,"2015-02-08"
4.67792701721191,907,906,0.998897464167585,"2015-02-09"
4.67919445037842,907,904,0.996692392502756,"2015-02-10"
4.67829179763794,907,906,0.998897464167585,"2015-02-11"
4.67889213562012,907,903,0.995589856670342,"2015-02-12"
4.67822980880737,907,907,1,"2015-02-13"
3.21131324768066,907,905,0.997794928335171,"2015-02-14"
4.51981830596924,907,903,0.995589856670342,"2015-02-15"
4.67799282073975,907,904,0.996692392502756,"2015-02-16"
4.58511304855347,907,905,0.997794928335171,"2015-02-17"
4.70704984664917,907,905,0.997794928335171,"2015-02-18"
4.71113204956055,907,905,0.997794928335171,"2015-02-19"
2.74280285835266,907,902,0.994487320837927,"2015-02-20"
4.63125991821289,907,903,0.995589856670342,"2015-02-21"
4.86218404769897,907,904,0.996692392502756,"2015-02-22"
4.53261089324951,907,905,0.997794928335171,"2015-02-23"
4.90969562530518,907,905,0.997794928335171,"2015-02-24"
3.87382221221924,907,906,0.998897464167585,"2015-02-25"
4.47327280044556,907,905,0.997794928335171,"2015-02-26"
4.75205421447754,907,907,1,"2015-02-27"
4.79915285110474,907,904,0.996692392502756,"2015-02-28"
4.85369205474854,907,903,0.995589856670342,"2015-03-01"
3.86289262771606,907,907,1,"2015-03-02"
4.80345821380615,907,903,0.995589856670342,"2015-03-03"
5.07636976242065,907,906,0.998897464167585,"2015-03-04"
4.75304317474365,907,904,0.996692392502756,"2015-03-05"
4.63959264755249,907,902,0.994487320837927,"2015-03-06"
4.88245964050293,907,905,0.997794928335171,"2015-03-07"
4.63048553466797,907,907,1,"2015-03-08"
4.54300260543823,907,905,0.997794928335171,"2015-03-09"
4.42003965377808,907,907,1,"2015-03-10"
4.75235843658447,907,905,0.997794928335171,"2015-03-11"
4.44185972213745,907,907,1,"2015-03-12"
4.75205421447754,907,907,1,"2015-03-13"
4.75205421447754,907,907,1,"2015-03-14"
4.75205421447754,907,907,1,"2015-03-15"
3.30893611907959,907,904,0.996692392502756,"2015-03-16"
4.64057397842407,907,903,0.995589856670342,"2015-03-17"
4.6563777923584,907,906,0.998897464167585,"2015-03-18"
4.6595025062561,907,905,0.997794928335171,"2015-03-19"
4.66017055511475,907,904,0.996692392502756,"2015-03-20"
4.6595664024353,907,904,0.996692392502756,"2015-03-21"
4.07901000976562,907,907,1,"2015-03-22"
4.03725099563599,907,904,0.996692392502756,"2015-03-23"
4.6512508392334,907,904,0.996692392502756,"2015-03-24"
4.65028953552246,907,907,1,"2015-03-25"
4.65028953552246,907,907,1,"2015-03-26"
4.65028953552246,907,907,1,"2015-03-27"
4.65386009216309,907,902,0.994487320837927,"2015-03-28"
4.6512508392334,907,904,0.996692392502756,"2015-03-29"
4.65030241012573,907,904,0.996692392502756,"2015-03-30"
4.61867237091064,907,907,1,"2015-03-31"
4.67950201034546,907,904,0.996692392502756,"2015-04-01"
4.59863185882568,907,903,0.995589856670342,"2015-04-02"
4.65028953552246,907,907,1,"2015-04-03"
4.31183528900146,907,907,1,"2015-04-04"
4.73408889770508,907,905,0.997794928335171,"2015-04-05"
4.70704364776611,907,906,0.998897464167585,"2015-04-06"
4.57573556900024,907,903,0.995589856670342,"2015-04-07"
4.85830450057983,907,902,0.994487320837927,"2015-04-08"
4.857337474823,907,906,0.998897464167585,"2015-04-09"
4.65000772476196,907,906,0.998897464167585,"2015-04-10"
4.20807504653931,907,906,0.998897464167585,"2015-04-11"
4.55406188964844,907,905,0.997794928335171,"2015-04-12"
4.65980529785156,907,904,0.996692392502756,"2015-04-13"
4.65979099273682,907,907,1,"2015-04-14"
4.56997871398926,907,904,0.996692392502756,"2015-04-15"
4.65980529785156,907,904,0.996692392502756,"2015-04-16"
4.66081857681274,907,903,0.995589856670342,"2015-04-17"
4.86893177032471,907,907,1,"2015-04-18"
4.67308568954468,907,906,0.998897464167585,"2015-04-19"
4.63729047775269,907,904,0.996692392502756,"2015-04-20"
4.71932649612427,907,903,0.995589856670342,"2015-04-21"
4.0420355796814,907,903,0.995589856670342,"2015-04-22"
4.73558521270752,907,905,0.997794928335171,"2015-04-23"
4.73626708984375,907,904,0.996692392502756,"2015-04-24"
4.13487434387207,907,901,0.993384785005513,"2015-04-25"
4.7370982170105,907,904,0.996692392502756,"2015-04-26"
4.73606300354004,907,907,1,"2015-04-27"
4.73978853225708,907,904,0.996692392502756,"2015-04-28"
4.06125974655151,907,903,0.995589856670342,"2015-04-29"
4.74104833602905,907,903,0.995589856670342,"2015-04-30"
4.73547172546387,907,906,0.998897464167585,"2015-05-01"
5.07982969284058,907,904,0.996692392502756,"2015-05-02"
4.55812883377075,907,901,0.993384785005513,"2015-05-03"
4.62324285507202,907,907,1,"2015-05-04"
4.6951150894165,907,904,0.996692392502756,"2015-05-05"
4.80267143249512,907,903,0.995589856670342,"2015-05-06"
NA,907,0,0,"2015-05-07"
4.61242198944092,907,904,0.996692392502756,"2015-05-08"
4.7310528755188,907,904,0.996692392502756,"2015-05-09"
4.74372720718384,907,901,0.993384785005513,"2015-05-10"
4.73908853530884,907,903,0.995589856670342,"2015-05-11"
NA,907,0,0,"2015-05-12"
NA,907,0,0,"2015-05-13"
3.58864402770996,907,168,0.185226019845645,"2015-05-14"
3.04371881484985,907,905,0.997794928335171,"2015-05-15"
4.19655132293701,907,907,1,"2015-05-16"
4.68220281600952,907,906,0.998897464167585,"2015-05-17"
NA,907,0,0,"2015-05-18"
NA,907,0,0,"2015-05-19"
NA,907,0,0,"2015-05-20"
4.51680898666382,907,907,1,"2015-05-21"
4.68220281600952,907,906,0.998897464167585,"2015-05-22"
NA,907,0,0,"2015-05-23"
NA,907,0,0,"2015-05-24"
NA,907,0,0,"2015-05-25"
NA,907,0,0,"2015-05-26"
3.67605900764465,907,903,0.995589856670342,"2015-05-27"
NA,907,0,0,"2015-05-28"
NA,907,0,0,"2015-05-29"
NA,907,0,0,"2015-05-30"
NA,907,0,0,"2015-05-31"
NA,907,0,0,"2015-06-01"
NA,907,0,0,"2015-06-02"
NA,907,0,0,"2015-06-03"
NA,907,0,0,"2015-06-04"
NA,907,0,0,"2015-06-05"
NA,907,0,0,"2015-06-06"
NA,907,0,0,"2015-06-07"
NA,907,0,0,"2015-06-08"
NA,907,0,0,"2015-06-09"
NA,907,0,0,"2015-06-10"
NA,907,0,0,"2015-06-11"
NA,907,0,0,"2015-06-12"
NA,907,0,0,"2015-06-13"
NA,907,0,0,"2015-06-14"
NA,907,0,0,"2015-06-15"
NA,907,0,0,"2015-06-16"
NA,907,0,0,"2015-06-17"
NA,907,0,0,"2015-06-18"
NA,907,0,0,"2015-06-19"
NA,907,0,0,"2015-06-20"
NA,907,0,0,"2015-06-21"
NA,907,0,0,"2015-06-22"
NA,907,0,0,"2015-06-23"
NA,907,0,0,"2015-06-24"
NA,907,0,0,"2015-06-25"
NA,907,0,0,"2015-06-26"
NA,907,0,0,"2015-06-27"
NA,907,0,0,"2015-06-28"
NA,907,0,0,"2015-06-29"
NA,907,0,0,"2015-06-30"
NA,907,0,0,"2015-07-01"
NA,907,0,0,"2015-07-02"
NA,907,0,0,"2015-07-03"
NA,907,0,0,"2015-07-04"
NA,907,0,0,"2015-07-05"
NA,907,0,0,"2015-07-06"
NA,907,0,0,"2015-07-07"
NA,907,0,0,"2015-07-08"
NA,907,0,0,"2015-07-09"
NA,907,0,0,"2015-07-10"
NA,907,0,0,"2015-07-11"
NA,907,0,0,"2015-07-12"
NA,907,0,0,"2015-07-13"
4.51136159896851,907,676,0.745314222712238,"2015-07-14"
NA,907,0,0,"2015-07-15"
NA,907,0,0,"2015-07-16"
NA,907,0,0,"2015-07-17"
NA,907,0,0,"2015-07-18"
5.19943523406982,907,903,0.995589856670342,"2015-07-19"
4.91991758346558,907,901,0.993384785005513,"2015-07-20"
NA,907,0,0,"2015-07-21"
NA,907,0,0,"2015-07-22"
4.9311637878418,907,907,1,"2015-07-23"
4.8626275062561,907,906,0.998897464167585,"2015-07-24"
4.92282485961914,907,901,0.993384785005513,"2015-07-25"
NA,907,0,0,"2015-07-26"
NA,907,0,0,"2015-07-27"
4.9152193069458,907,903,0.995589856670342,"2015-07-28"
4.9047064781189,907,907,1,"2015-07-29"
5.32757472991943,907,901,0.993384785005513,"2015-07-30"
NA,907,0,0,"2015-07-31"
NA,907,0,0,"2015-08-01"
4.34648704528809,907,903,0.995589856670342,"2015-08-02"
4.50685691833496,907,907,1,"2015-08-03"
4.92282485961914,907,901,0.993384785005513,"2015-08-04"
4.9179162979126,907,903,0.995589856670342,"2015-08-05"
3.39771676063538,907,905,0.997794928335171,"2015-08-06"
4.40220975875854,907,904,0.996692392502756,"2015-08-07"
4.26888561248779,907,904,0.996692392502756,"2015-08-08"
4.13458490371704,907,903,0.995589856670342,"2015-08-09"
4.92282485961914,907,901,0.993384785005513,"2015-08-10"
4.20691251754761,907,905,0.997794928335171,"2015-08-11"
4.40154123306274,907,904,0.996692392502756,"2015-08-12"
4.30699062347412,907,903,0.995589856670342,"2015-08-13"
4.43947410583496,907,907,1,"2015-08-14"
4.81804847717285,907,907,1,"2015-08-15"
3.8641631603241,907,904,0.996692392502756,"2015-08-16"
4.50581741333008,907,905,0.997794928335171,"2015-08-17"
4.34207963943481,907,903,0.995589856670342,"2015-08-18"
4.53270626068115,907,904,0.996692392502756,"2015-08-19"
4.47564315795898,907,901,0.993384785005513,"2015-08-20"
3.45526432991028,907,904,0.996692392502756,"2015-08-21"
4.91405296325684,907,903,0.995589856670342,"2015-08-22"
4.46330261230469,907,904,0.996692392502756,"2015-08-23"
4.56987476348877,907,907,1,"2015-08-24"
4.75672149658203,907,902,0.994487320837927,"2015-08-25"
4.42707252502441,907,904,0.996692392502756,"2015-08-26"
4.86800765991211,907,906,0.998897464167585,"2015-08-27"
4.8937726020813,907,904,0.996692392502756,"2015-08-28"
4.8937726020813,907,904,0.996692392502756,"2015-08-29"
4.89354085922241,907,902,0.994487320837927,"2015-08-30"
4.89269590377808,907,907,1,"2015-08-31"
4.18541431427002,907,904,0.996692392502756,"2015-09-01"
3.39298248291016,907,904,0.996692392502756,"2015-09-02"
4.88631343841553,907,905,0.997794928335171,"2015-09-03"
4.83787202835083,907,907,1,"2015-09-04"
4.58163499832153,907,904,0.996692392502756,"2015-09-05"
4.8937726020813,907,904,0.996692392502756,"2015-09-06"
4.89274597167969,907,906,0.998897464167585,"2015-09-07"
4.8927583694458,907,904,0.996692392502756,"2015-09-08"
4.88849258422852,907,903,0.995589856670342,"2015-09-09"
4.42041015625,907,904,0.996692392502756,"2015-09-10"
4.26780605316162,907,903,0.995589856670342,"2015-09-11"
4.51526784896851,907,904,0.996692392502756,"2015-09-12"
4.39354753494263,907,905,0.997794928335171,"2015-09-13"
4.50706052780151,907,905,0.997794928335171,"2015-09-14"
4.85826539993286,907,906,0.998897464167585,"2015-09-15"
4.71469926834106,907,905,0.997794928335171,"2015-09-16"
4.85862827301025,907,904,0.996692392502756,"2015-09-17"
4.75643587112427,907,904,0.996692392502756,"2015-09-18"
4.86168432235718,907,902,0.994487320837927,"2015-09-19"
4.85787773132324,907,904,0.996692392502756,"2015-09-20"
4.21135425567627,907,907,1,"2015-09-21"
4.3513879776001,907,904,0.996692392502756,"2015-09-22"
4.79235506057739,907,902,0.994487320837927,"2015-09-23"
4.79889917373657,907,906,0.998897464167585,"2015-09-24"
4.79974508285522,907,903,0.995589856670342,"2015-09-25"
4.13531446456909,907,901,0.993384785005513,"2015-09-26"
4.3497109413147,907,905,0.997794928335171,"2015-09-27"
4.48769283294678,907,902,0.994487320837927,"2015-09-28"
4.31080913543701,907,904,0.996692392502756,"2015-09-29"
4.35213088989258,907,907,1,"2015-09-30"
4.53365325927734,907,900,0.992282249173098,"2015-10-01"
4.69076299667358,907,901,0.993384785005513,"2015-10-02"
4.22679710388184,907,904,0.996692392502756,"2015-10-03"
4.5288143157959,907,904,0.996692392502756,"2015-10-04"
4.37840700149536,907,907,1,"2015-10-05"
4.32257843017578,907,904,0.996692392502756,"2015-10-06"
4.80206155776978,907,901,0.993384785005513,"2015-10-07"
4.79879426956177,907,906,0.998897464167585,"2015-10-08"
4.79974508285522,907,903,0.995589856670342,"2015-10-09"
4.80157279968262,907,903,0.995589856670342,"2015-10-10"
4.19945526123047,907,907,1,"2015-10-11"
4.76664113998413,907,904,0.996692392502756,"2015-10-12"
3.4609739780426,907,904,0.996692392502756,"2015-10-13"
4.1276273727417,907,903,0.995589856670342,"2015-10-14"
4.21500587463379,907,904,0.996692392502756,"2015-10-15"
4.16614961624146,907,904,0.996692392502756,"2015-10-16"
4.70441484451294,907,901,0.993384785005513,"2015-10-17"
3.57946443557739,907,904,0.996692392502756,"2015-10-18"
3.33437395095825,907,905,0.997794928335171,"2015-10-19"
2.45849442481995,907,906,0.998897464167585,"2015-10-20"
4.15546751022339,907,907,1,"2015-10-21"
1.97353076934814,907,907,1,"2015-10-22"
4.67026567459106,907,903,0.995589856670342,"2015-10-23"
4.66800165176392,907,904,0.996692392502756,"2015-10-24"
4.60176420211792,907,906,0.998897464167585,"2015-10-25"
4.66800165176392,907,904,0.996692392502756,"2015-10-26"
4.08794069290161,907,903,0.995589856670342,"2015-10-27"
4.66800165176392,907,904,0.996692392502756,"2015-10-28"
4.66699504852295,907,906,0.998897464167585,"2015-10-29"
4.66699504852295,907,906,0.998897464167585,"2015-10-30"
4.66795873641968,907,903,0.995589856670342,"2015-10-31"
4.04007577896118,907,904,0.996692392502756,"2015-11-01"
3.5300178527832,907,901,0.993384785005513,"2015-11-02"
4.51435613632202,907,906,0.998897464167585,"2015-11-03"
3.18003344535828,907,903,0.995589856670342,"2015-11-04"
4.66694688796997,907,907,1,"2015-11-05"
4.66795873641968,907,903,0.995589856670342,"2015-11-06"
4.67397212982178,907,901,0.993384785005513,"2015-11-07"
4.66690397262573,907,906,0.998897464167585,"2015-11-08"
4.33896636962891,907,906,0.998897464167585,"2015-11-09"
5.03490018844604,907,903,0.995589856670342,"2015-11-10"
4.90324687957764,907,907,1,"2015-11-11"
4.95849180221558,907,907,1,"2015-11-12"
4.96657514572144,907,900,0.992282249173098,"2015-11-13"
4.96272325515747,907,902,0.994487320837927,"2015-11-14"
4.96163892745972,907,904,0.996692392502756,"2015-11-15"
4.56369209289551,907,903,0.995589856670342,"2015-11-16"
4.92504072189331,907,907,1,"2015-11-17"
4.73278570175171,907,906,0.998897464167585,"2015-11-18"
4.4255223274231,907,901,0.993384785005513,"2015-11-19"
4.44466924667358,907,907,1,"2015-11-20"
4.39221096038818,907,904,0.996692392502756,"2015-11-21"
4.80786561965942,907,904,0.996692392502756,"2015-11-22"
4.80786561965942,907,904,0.996692392502756,"2015-11-23"
4.81198024749756,907,903,0.995589856670342,"2015-11-24"
4.56806755065918,907,906,0.998897464167585,"2015-11-25"
5.1309380531311,907,905,0.997794928335171,"2015-11-26"
4.0970196723938,907,907,1,"2015-11-27"
4.29635334014893,907,904,0.996692392502756,"2015-11-28"
4.51274585723877,907,905,0.997794928335171,"2015-11-29"
4.0079197883606,907,906,0.998897464167585,"2015-11-30"
2.94113421440125,907,904,0.996692392502756,"2015-12-01"
4.79897260665894,907,904,0.996692392502756,"2015-12-02"
4.81511545181274,907,901,0.993384785005513,"2015-12-03"
4.80712556838989,907,905,0.997794928335171,"2015-12-04"
4.80675077438354,907,907,1,"2015-12-05"
4.80786561965942,907,904,0.996692392502756,"2015-12-06"
4.80675077438354,907,907,1,"2015-12-07"
4.80687427520752,907,905,0.997794928335171,"2015-12-08"
4.80706834793091,907,904,0.996692392502756,"2015-12-09"
4.80793952941895,907,903,0.995589856670342,"2015-12-10"
4.80786561965942,907,904,0.996692392502756,"2015-12-11"
4.80675077438354,907,907,1,"2015-12-12"
4.81081342697144,907,903,0.995589856670342,"2015-12-13"
4.80780839920044,907,903,0.995589856670342,"2015-12-14"
4.81088733673096,907,902,0.994487320837927,"2015-12-15"
3.17910122871399,907,904,0.996692392502756,"2015-12-16"
4.81088066101074,907,902,0.994487320837927,"2015-12-17"
4.80981397628784,907,904,0.996692392502756,"2015-12-18"
4.55416679382324,907,904,0.996692392502756,"2015-12-19"
4.80711889266968,907,905,0.997794928335171,"2015-12-20"
4.80793285369873,907,903,0.995589856670342,"2015-12-21"
3.45809602737427,907,905,0.997794928335171,"2015-12-22"
4.80674409866333,907,907,1,"2015-12-23"
4.80981397628784,907,904,0.996692392502756,"2015-12-24"
4.31518650054932,907,904,0.996692392502756,"2015-12-25"
4.80793285369873,907,903,0.995589856670342,"2015-12-26"
4.80785942077637,907,904,0.996692392502756,"2015-12-27"
3.6262891292572,907,904,0.996692392502756,"2015-12-28"
4.80257558822632,907,906,0.998897464167585,"2015-12-29"
4.47747230529785,907,901,0.993384785005513,"2015-12-30"
4.62817239761353,907,905,0.997794928335171,"2015-12-31"
NA,NA,NA,NA,"2016-08-13"
NA,NA,NA,NA,"2016-12-20"
4.55903673171997,907,904,0.996692392502756,"2016-01-01"
4.47166681289673,907,905,0.997794928335171,"2016-01-02"
4.07941722869873,907,903,0.995589856670342,"2016-01-03"
4.80036401748657,907,904,0.996692392502756,"2016-01-04"
4.80444383621216,907,904,0.996692392502756,"2016-01-05"
4.8033299446106,907,907,1,"2016-01-06"
2.68809199333191,907,905,0.997794928335171,"2016-01-07"
4.7966685295105,907,907,1,"2016-01-08"
3.64088225364685,907,907,1,"2016-01-09"
4.10646390914917,907,901,0.993384785005513,"2016-01-10"
3.92722415924072,907,900,0.992282249173098,"2016-01-11"
4.69670057296753,907,906,0.998897464167585,"2016-01-12"
4.70083236694336,907,902,0.994487320837927,"2016-01-13"
4.69407892227173,907,904,0.996692392502756,"2016-01-14"
4.02662229537964,907,907,1,"2016-01-15"
4.67084503173828,907,902,0.994487320837927,"2016-01-16"
4.66792726516724,907,904,0.996692392502756,"2016-01-17"
4.66683769226074,907,907,1,"2016-01-18"
4.63307428359985,907,904,0.996692392502756,"2016-01-19"
4.1447958946228,907,905,0.997794928335171,"2016-01-20"
4.66792726516724,907,904,0.996692392502756,"2016-01-21"
4.66792726516724,907,904,0.996692392502756,"2016-01-22"
4.66803455352783,907,904,0.996692392502756,"2016-01-23"
4.03099060058594,907,907,1,"2016-01-24"
4.19525623321533,907,904,0.996692392502756,"2016-01-25"
4.66761636734009,907,903,0.995589856670342,"2016-01-26"
4.66799831390381,907,903,0.995589856670342,"2016-01-27"
4.67084503173828,907,902,0.994487320837927,"2016-01-28"
4.66690921783447,907,906,0.998897464167585,"2016-01-29"
4.66761636734009,907,903,0.995589856670342,"2016-01-30"
4.66761636734009,907,903,0.995589856670342,"2016-01-31"
3.693608045578,907,905,0.997794928335171,"2016-02-01"
4.66720485687256,907,905,0.997794928335171,"2016-02-02"
4.66792726516724,907,904,0.996692392502756,"2016-02-03"
4.66761636734009,907,903,0.995589856670342,"2016-02-04"
4.66792726516724,907,904,0.996692392502756,"2016-02-05"
4.63029336929321,907,902,0.994487320837927,"2016-02-06"
4.49820470809937,907,904,0.996692392502756,"2016-02-07"
