neighborhood,year,month,time_category,population,area_sq_km,population_density,income,crime_count,electric_index,date,ntl_mean,n_pixels,n_non_na_pixels,prop_non_na_pixels,is_downtown
Arbutus Ridge,2014,1,day,14726,3.56967,4125.311303285738,0.8086515384615385,10,94.8,2014-01-01,3.04110836982727,37,37,1,0
Arbutus Ridge,2014,1,night,14726,3.56967,4125.311303285738,0.8086515384615385,17,94.8,2014-01-01,3.04110836982727,37,37,1,0
Arbutus Ridge,2014,2,day,14726,3.56967,4125.311303285738,0.8086515384615385,3,94.8,2014-02-01,3.06300735473633,37,37,1,0
Arbutus Ridge,2014,2,night,14726,3.56967,4125.311303285738,0.8086515384615385,19,94.8,2014-02-01,3.06300735473633,37,37,1,0
Arbutus Ridge,2014,3,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,94.8,2014-03-01,3.58029270172119,37,37,1,0
Arbutus Ridge,2014,3,night,14726,3.56967,4125.311303285738,0.8086515384615385,11,94.8,2014-03-01,3.58029270172119,37,37,1,0
Arbutus Ridge,2014,4,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,101.7,2014-04-01,2.95203042030334,37,37,1,0
Arbutus Ridge,2014,4,night,14726,3.56967,4125.311303285738,0.8086515384615385,22,101.7,2014-04-01,2.95203042030334,37,37,1,0
Arbutus Ridge,2014,5,day,14726,3.56967,4125.311303285738,0.8086515384615385,11,101.7,2014-05-01,3.42792177200317,37,37,1,0
Arbutus Ridge,2014,5,night,14726,3.56967,4125.311303285738,0.8086515384615385,24,101.7,2014-05-01,3.42792177200317,37,37,1,0
Arbutus Ridge,2014,6,day,14726,3.56967,4125.311303285738,0.8086515384615385,11,101.7,2014-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2014,6,night,14726,3.56967,4125.311303285738,0.8086515384615385,31,101.7,2014-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2014,7,day,14726,3.56967,4125.311303285738,0.8086515384615385,11,101.7,2014-07-01,3.31244444847107,37,37,1,0
Arbutus Ridge,2014,7,night,14726,3.56967,4125.311303285738,0.8086515384615385,17,101.7,2014-07-01,3.31244444847107,37,37,1,0
Arbutus Ridge,2014,8,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,101.7,2014-08-01,2.99133920669556,37,37,1,0
Arbutus Ridge,2014,8,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,101.7,2014-08-01,2.99133920669556,37,37,1,0
Arbutus Ridge,2014,9,day,14726,3.56967,4125.311303285738,0.8086515384615385,13,101.7,2014-09-01,2.8922016620636,37,37,1,0
Arbutus Ridge,2014,9,night,14726,3.56967,4125.311303285738,0.8086515384615385,28,101.7,2014-09-01,2.8922016620636,37,37,1,0
Arbutus Ridge,2014,10,day,14726,3.56967,4125.311303285738,0.8086515384615385,13,101.7,2014-10-01,2.65956377983093,37,37,1,0
Arbutus Ridge,2014,10,night,14726,3.56967,4125.311303285738,0.8086515384615385,24,101.7,2014-10-01,2.65956377983093,37,37,1,0
Arbutus Ridge,2014,11,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,101.7,2014-11-01,3.27367687225342,37,37,1,0
Arbutus Ridge,2014,11,night,14726,3.56967,4125.311303285738,0.8086515384615385,29,101.7,2014-11-01,3.27367687225342,37,37,1,0
Arbutus Ridge,2014,12,day,14726,3.56967,4125.311303285738,0.8086515384615385,6,101.7,2014-12-01,3.78578948974609,37,37,1,0
Arbutus Ridge,2014,12,night,14726,3.56967,4125.311303285738,0.8086515384615385,20,101.7,2014-12-01,3.78578948974609,37,37,1,0
Arbutus Ridge,2015,1,day,14726,3.56967,4125.311303285738,0.8086515384615385,6,101.7,2015-01-01,3.03133344650269,37,37,1,0
Arbutus Ridge,2015,1,night,14726,3.56967,4125.311303285738,0.8086515384615385,23,101.7,2015-01-01,3.03133344650269,37,37,1,0
Arbutus Ridge,2015,2,day,14726,3.56967,4125.311303285738,0.8086515384615385,6,101.7,2015-02-01,3.17247748374939,37,37,1,0
Arbutus Ridge,2015,2,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,101.7,2015-02-01,3.17247748374939,37,37,1,0
Arbutus Ridge,2015,3,day,14726,3.56967,4125.311303285738,0.8086515384615385,13,101.7,2015-03-01,3.18103075027466,37,37,1,0
Arbutus Ridge,2015,3,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,101.7,2015-03-01,3.18103075027466,37,37,1,0
Arbutus Ridge,2015,4,day,14726,3.56967,4125.311303285738,0.8086515384615385,13,107.7,2015-04-01,3.07014060020447,37,37,1,0
Arbutus Ridge,2015,4,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,107.7,2015-04-01,3.07014060020447,37,37,1,0
Arbutus Ridge,2015,5,day,14726,3.56967,4125.311303285738,0.8086515384615385,10,107.7,2015-05-01,3.12076640129089,37,37,1,0
Arbutus Ridge,2015,5,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,107.7,2015-05-01,3.12076640129089,37,37,1,0
Arbutus Ridge,2015,6,day,14726,3.56967,4125.311303285738,0.8086515384615385,14,107.7,2015-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2015,6,night,14726,3.56967,4125.311303285738,0.8086515384615385,8,107.7,2015-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2015,7,day,14726,3.56967,4125.311303285738,0.8086515384615385,16,107.7,2015-07-01,3.21946811676025,37,37,1,0
Arbutus Ridge,2015,7,night,14726,3.56967,4125.311303285738,0.8086515384615385,21,107.7,2015-07-01,3.21946811676025,37,37,1,0
Arbutus Ridge,2015,8,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,107.7,2015-08-01,2.77357864379883,37,37,1,0
Arbutus Ridge,2015,8,night,14726,3.56967,4125.311303285738,0.8086515384615385,16,107.7,2015-08-01,2.77357864379883,37,37,1,0
Arbutus Ridge,2015,9,day,14726,3.56967,4125.311303285738,0.8086515384615385,16,107.7,2015-09-01,2.61419320106506,37,37,1,0
Arbutus Ridge,2015,9,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,107.7,2015-09-01,2.61419320106506,37,37,1,0
Arbutus Ridge,2015,10,day,14726,3.56967,4125.311303285738,0.8086515384615385,12,107.7,2015-10-01,2.88826656341553,37,37,1,0
Arbutus Ridge,2015,10,night,14726,3.56967,4125.311303285738,0.8086515384615385,30,107.7,2015-10-01,2.88826656341553,37,37,1,0
Arbutus Ridge,2015,11,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,107.7,2015-11-01,3.00973391532898,37,37,1,0
Arbutus Ridge,2015,11,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,107.7,2015-11-01,3.00973391532898,37,37,1,0
Arbutus Ridge,2015,12,day,14726,3.56967,4125.311303285738,0.8086515384615385,12,107.7,2015-12-01,1.81133425235748,37,37,1,0
Arbutus Ridge,2015,12,night,14726,3.56967,4125.311303285738,0.8086515384615385,22,107.7,2015-12-01,1.81133425235748,37,37,1,0
Arbutus Ridge,2016,1,day,14726,3.56967,4125.311303285738,0.8086515384615385,16,107.7,2016-01-01,3.20316457748413,37,37,1,0
Arbutus Ridge,2016,1,night,14726,3.56967,4125.311303285738,0.8086515384615385,27,107.7,2016-01-01,3.20316457748413,37,37,1,0
Arbutus Ridge,2016,2,day,14726,3.56967,4125.311303285738,0.8086515384615385,12,107.6,2016-02-01,2.91807436943054,37,37,1,0
Arbutus Ridge,2016,2,night,14726,3.56967,4125.311303285738,0.8086515384615385,22,107.6,2016-02-01,2.91807436943054,37,37,1,0
Arbutus Ridge,2016,3,day,14726,3.56967,4125.311303285738,0.8086515384615385,18,107.7,2016-03-01,3.1710729598999,37,37,1,0
Arbutus Ridge,2016,3,night,14726,3.56967,4125.311303285738,0.8086515384615385,14,107.7,2016-03-01,3.1710729598999,37,37,1,0
Arbutus Ridge,2016,4,day,14726,3.56967,4125.311303285738,0.8086515384615385,10,112.2,2016-04-01,2.99673318862915,37,37,1,0
Arbutus Ridge,2016,4,night,14726,3.56967,4125.311303285738,0.8086515384615385,14,112.2,2016-04-01,2.99673318862915,37,37,1,0
Arbutus Ridge,2016,5,day,14726,3.56967,4125.311303285738,0.8086515384615385,15,112.3,2016-05-01,2.71816492080688,37,37,1,0
Arbutus Ridge,2016,5,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,112.3,2016-05-01,2.71816492080688,37,37,1,0
Arbutus Ridge,2016,6,day,14726,3.56967,4125.311303285738,0.8086515384615385,15,112.2,2016-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2016,6,night,14726,3.56967,4125.311303285738,0.8086515384615385,30,112.2,2016-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2016,7,day,14726,3.56967,4125.311303285738,0.8086515384615385,22,112.3,2016-07-01,2.49588489532471,37,37,1,0
Arbutus Ridge,2016,7,night,14726,3.56967,4125.311303285738,0.8086515384615385,27,112.3,2016-07-01,2.49588489532471,37,37,1,0
Arbutus Ridge,2016,8,day,14726,3.56967,4125.311303285738,0.8086515384615385,14,112.3,2016-08-01,2.78981280326843,37,37,1,0
Arbutus Ridge,2016,8,night,14726,3.56967,4125.311303285738,0.8086515384615385,20,112.3,2016-08-01,2.78981280326843,37,37,1,0
Arbutus Ridge,2016,9,day,14726,3.56967,4125.311303285738,0.8086515384615385,14,112.2,2016-09-01,2.63076114654541,37,37,1,0
Arbutus Ridge,2016,9,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,112.2,2016-09-01,2.63076114654541,37,37,1,0
Arbutus Ridge,2016,10,day,14726,3.56967,4125.311303285738,0.8086515384615385,10,112.3,2016-10-01,2.29348683357239,37,37,1,0
Arbutus Ridge,2016,10,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,112.3,2016-10-01,2.29348683357239,37,37,1,0
Arbutus Ridge,2016,11,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,112.2,2016-11-01,2.24216556549072,37,37,1,0
Arbutus Ridge,2016,11,night,14726,3.56967,4125.311303285738,0.8086515384615385,17,112.2,2016-11-01,2.24216556549072,37,37,1,0
Arbutus Ridge,2016,12,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,112.3,2016-12-01,2.91801762580872,37,37,1,0
Arbutus Ridge,2016,12,night,14726,3.56967,4125.311303285738,0.8086515384615385,22,112.3,2016-12-01,2.91801762580872,37,37,1,0
Arbutus Ridge,2017,1,day,14726,3.56967,4125.311303285738,0.8086515384615385,3,112.3,2017-01-01,3.18350076675415,37,37,1,0
Arbutus Ridge,2017,1,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,112.3,2017-01-01,3.18350076675415,37,37,1,0
Arbutus Ridge,2017,2,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,112.1,2017-02-01,3.20078730583191,37,37,1,0
Arbutus Ridge,2017,2,night,14726,3.56967,4125.311303285738,0.8086515384615385,25,112.1,2017-02-01,3.20078730583191,37,37,1,0
Arbutus Ridge,2017,3,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,112.3,2017-03-01,3.50062990188599,37,37,1,0
Arbutus Ridge,2017,3,night,14726,3.56967,4125.311303285738,0.8086515384615385,20,112.3,2017-03-01,3.50062990188599,37,37,1,0
Arbutus Ridge,2017,4,day,14726,3.56967,4125.311303285738,0.8086515384615385,6,115.2,2017-04-01,3.16373991966248,37,37,1,0
Arbutus Ridge,2017,4,night,14726,3.56967,4125.311303285738,0.8086515384615385,20,115.2,2017-04-01,3.16373991966248,37,37,1,0
Arbutus Ridge,2017,5,day,14726,3.56967,4125.311303285738,0.8086515384615385,15,115.3,2017-05-01,3.30858993530273,37,37,1,0
Arbutus Ridge,2017,5,night,14726,3.56967,4125.311303285738,0.8086515384615385,14,115.3,2017-05-01,3.30858993530273,37,37,1,0
Arbutus Ridge,2017,6,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,115.2,2017-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2017,6,night,14726,3.56967,4125.311303285738,0.8086515384615385,19,115.2,2017-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2017,7,day,14726,3.56967,4125.311303285738,0.8086515384615385,13,115.3,2017-07-01,3.56896877288818,37,37,1,0
Arbutus Ridge,2017,7,night,14726,3.56967,4125.311303285738,0.8086515384615385,27,115.3,2017-07-01,3.56896877288818,37,37,1,0
Arbutus Ridge,2017,8,day,14726,3.56967,4125.311303285738,0.8086515384615385,8,115.3,2017-08-01,2.81895136833191,37,37,1,0
Arbutus Ridge,2017,8,night,14726,3.56967,4125.311303285738,0.8086515384615385,21,115.3,2017-08-01,2.81895136833191,37,37,1,0
Arbutus Ridge,2017,9,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,115.2,2017-09-01,2.67839026451111,37,37,1,0
Arbutus Ridge,2017,9,night,14726,3.56967,4125.311303285738,0.8086515384615385,10,115.2,2017-09-01,2.67839026451111,37,37,1,0
Arbutus Ridge,2017,10,day,14726,3.56967,4125.311303285738,0.8086515384615385,15,115.3,2017-10-01,2.86597943305969,37,37,1,0
Arbutus Ridge,2017,10,night,14726,3.56967,4125.311303285738,0.8086515384615385,7,115.3,2017-10-01,2.86597943305969,37,37,1,0
Arbutus Ridge,2017,11,day,14726,3.56967,4125.311303285738,0.8086515384615385,5,115.2,2017-11-01,2.95120811462402,37,37,1,0
Arbutus Ridge,2017,11,night,14726,3.56967,4125.311303285738,0.8086515384615385,16,115.2,2017-11-01,2.95120811462402,37,37,1,0
Arbutus Ridge,2017,12,day,14726,3.56967,4125.311303285738,0.8086515384615385,10,115.3,2017-12-01,3.31321310997009,37,37,1,0
Arbutus Ridge,2017,12,night,14726,3.56967,4125.311303285738,0.8086515384615385,20,115.3,2017-12-01,3.31321310997009,37,37,1,0
Arbutus Ridge,2018,1,day,14726,3.56967,4125.311303285738,0.8086515384615385,3,115.3,2018-01-01,3.02851557731628,37,37,1,0
Arbutus Ridge,2018,1,night,14726,3.56967,4125.311303285738,0.8086515384615385,10,115.3,2018-01-01,3.02851557731628,37,37,1,0
Arbutus Ridge,2018,2,day,14726,3.56967,4125.311303285738,0.8086515384615385,5,115.1,2018-02-01,6.01836585998535,37,37,1,0
Arbutus Ridge,2018,2,night,14726,3.56967,4125.311303285738,0.8086515384615385,19,115.1,2018-02-01,6.01836585998535,37,37,1,0
Arbutus Ridge,2018,3,day,14726,3.56967,4125.311303285738,0.8086515384615385,11,115.3,2018-03-01,3.44717860221863,37,37,1,0
Arbutus Ridge,2018,3,night,14726,3.56967,4125.311303285738,0.8086515384615385,13,115.3,2018-03-01,3.44717860221863,37,37,1,0
Arbutus Ridge,2018,4,day,14726,3.56967,4125.311303285738,0.8086515384615385,9,118.7,2018-04-01,3.46631574630737,37,37,1,0
Arbutus Ridge,2018,4,night,14726,3.56967,4125.311303285738,0.8086515384615385,14,118.7,2018-04-01,3.46631574630737,37,37,1,0
Arbutus Ridge,2018,5,day,14726,3.56967,4125.311303285738,0.8086515384615385,14,118.8,2018-05-01,3.22596716880798,37,37,1,0
Arbutus Ridge,2018,5,night,14726,3.56967,4125.311303285738,0.8086515384615385,17,118.8,2018-05-01,3.22596716880798,37,37,1,0
Arbutus Ridge,2018,6,day,14726,3.56967,4125.311303285738,0.8086515384615385,12,118.7,2018-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2018,6,night,14726,3.56967,4125.311303285738,0.8086515384615385,15,118.7,2018-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2018,7,day,14726,3.56967,4125.311303285738,0.8086515384615385,7,118.8,2018-07-01,3.45625638961792,37,37,1,0
Arbutus Ridge,2018,7,night,14726,3.56967,4125.311303285738,0.8086515384615385,8,118.8,2018-07-01,3.45625638961792,37,37,1,0
Arbutus Ridge,2018,8,day,14726,3.56967,4125.311303285738,0.8086515384615385,0,118.8,2018-08-01,2.51724028587341,37,37,1,0
Arbutus Ridge,2018,8,night,14726,3.56967,4125.311303285738,0.8086515384615385,9,118.8,2018-08-01,2.51724028587341,37,37,1,0
Arbutus Ridge,2018,9,day,14726,3.56967,4125.311303285738,0.8086515384615385,7,118.7,2018-09-01,2.78740930557251,37,37,1,0
Arbutus Ridge,2018,9,night,14726,3.56967,4125.311303285738,0.8086515384615385,16,118.7,2018-09-01,2.78740930557251,37,37,1,0
Arbutus Ridge,2018,10,day,14726,3.56967,4125.311303285738,0.8086515384615385,6,118.8,2018-10-01,2.89807462692261,37,37,1,0
Arbutus Ridge,2018,10,night,14726,3.56967,4125.311303285738,0.8086515384615385,14,118.8,2018-10-01,2.89807462692261,37,37,1,0
Arbutus Ridge,2018,11,day,14726,3.56967,4125.311303285738,0.8086515384615385,16,118.7,2018-11-01,2.81074905395508,37,37,1,0
Arbutus Ridge,2018,11,night,14726,3.56967,4125.311303285738,0.8086515384615385,21,118.7,2018-11-01,2.81074905395508,37,37,1,0
Arbutus Ridge,2018,12,day,14726,3.56967,4125.311303285738,0.8086515384615385,7,118.8,2018-12-01,2.80976557731628,37,37,1,0
Arbutus Ridge,2018,12,night,14726,3.56967,4125.311303285738,0.8086515384615385,16,118.8,2018-12-01,2.80976557731628,37,37,1,0
Arbutus Ridge,2019,1,day,14746,3.5715,4128.797424051519,0.9740384615384615,7,118.8,2019-01-01,2.74760007858276,37,37,1,0
Arbutus Ridge,2019,1,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,118.8,2019-01-01,2.74760007858276,37,37,1,0
Arbutus Ridge,2019,2,day,14746,3.5715,4128.797424051519,0.9740384615384615,6,118.6,2019-02-01,4.29562711715698,37,37,1,0
Arbutus Ridge,2019,2,night,14746,3.5715,4128.797424051519,0.9740384615384615,13,118.6,2019-02-01,4.29562711715698,37,37,1,0
Arbutus Ridge,2019,3,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,118.8,2019-03-01,3.32608199119568,37,37,1,0
Arbutus Ridge,2019,3,night,14746,3.5715,4128.797424051519,0.9740384615384615,6,118.8,2019-03-01,3.32608199119568,37,37,1,0
Arbutus Ridge,2019,4,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.9,2019-04-01,3.24639344215393,37,37,1,0
Arbutus Ridge,2019,4,night,14746,3.5715,4128.797424051519,0.9740384615384615,16,120.9,2019-04-01,3.24639344215393,37,37,1,0
Arbutus Ridge,2019,5,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.9,2019-05-01,3.07579374313354,37,37,1,0
Arbutus Ridge,2019,5,night,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.9,2019-05-01,3.07579374313354,37,37,1,0
Arbutus Ridge,2019,6,day,14746,3.5715,4128.797424051519,0.9740384615384615,8,120.9,2019-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2019,6,night,14746,3.5715,4128.797424051519,0.9740384615384615,18,120.9,2019-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2019,7,day,14746,3.5715,4128.797424051519,0.9740384615384615,10,120.9,2019-07-01,3.34158802032471,37,37,1,0
Arbutus Ridge,2019,7,night,14746,3.5715,4128.797424051519,0.9740384615384615,14,120.9,2019-07-01,3.34158802032471,37,37,1,0
Arbutus Ridge,2019,8,day,14746,3.5715,4128.797424051519,0.9740384615384615,14,120.9,2019-08-01,3.13525366783142,37,37,1,0
Arbutus Ridge,2019,8,night,14746,3.5715,4128.797424051519,0.9740384615384615,23,120.9,2019-08-01,3.13525366783142,37,37,1,0
Arbutus Ridge,2019,9,day,14746,3.5715,4128.797424051519,0.9740384615384615,13,120.9,2019-09-01,3.14009237289429,37,37,1,0
Arbutus Ridge,2019,9,night,14746,3.5715,4128.797424051519,0.9740384615384615,14,120.9,2019-09-01,3.14009237289429,37,37,1,0
Arbutus Ridge,2019,10,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.9,2019-10-01,2.9906792640686,37,37,1,0
Arbutus Ridge,2019,10,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,120.9,2019-10-01,2.9906792640686,37,37,1,0
Arbutus Ridge,2019,11,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.9,2019-11-01,3.22918081283569,37,37,1,0
Arbutus Ridge,2019,11,night,14746,3.5715,4128.797424051519,0.9740384615384615,19,120.9,2019-11-01,3.22918081283569,37,37,1,0
Arbutus Ridge,2019,12,day,14746,3.5715,4128.797424051519,0.9740384615384615,6,120.9,2019-12-01,2.67325258255005,37,37,1,0
Arbutus Ridge,2019,12,night,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.9,2019-12-01,2.67325258255005,37,37,1,0
Arbutus Ridge,2020,1,day,14746,3.5715,4128.797424051519,0.9740384615384615,7,120.9,2020-01-01,5.92988300323486,37,37,1,0
Arbutus Ridge,2020,1,night,14746,3.5715,4128.797424051519,0.9740384615384615,18,120.9,2020-01-01,5.92988300323486,37,37,1,0
Arbutus Ridge,2020,2,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.8,2020-02-01,3.09078860282898,37,37,1,0
Arbutus Ridge,2020,2,night,14746,3.5715,4128.797424051519,0.9740384615384615,8,120.8,2020-02-01,3.09078860282898,37,37,1,0
Arbutus Ridge,2020,3,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.9,2020-03-01,3.43210434913635,37,37,1,0
Arbutus Ridge,2020,3,night,14746,3.5715,4128.797424051519,0.9740384615384615,22,120.9,2020-03-01,3.43210434913635,37,37,1,0
Arbutus Ridge,2020,4,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,119.6,2020-04-01,3.40159749984741,37,37,1,0
Arbutus Ridge,2020,4,night,14746,3.5715,4128.797424051519,0.9740384615384615,16,119.6,2020-04-01,3.40159749984741,37,37,1,0
Arbutus Ridge,2020,5,day,14746,3.5715,4128.797424051519,0.9740384615384615,3,119.7,2020-05-01,3.22228956222534,37,37,1,0
Arbutus Ridge,2020,5,night,14746,3.5715,4128.797424051519,0.9740384615384615,13,119.7,2020-05-01,3.22228956222534,37,37,1,0
Arbutus Ridge,2020,6,day,14746,3.5715,4128.797424051519,0.9740384615384615,16,119.6,2020-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2020,6,night,14746,3.5715,4128.797424051519,0.9740384615384615,18,119.6,2020-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2020,7,day,14746,3.5715,4128.797424051519,0.9740384615384615,7,119.7,2020-07-01,2.94279026985168,37,37,1,0
Arbutus Ridge,2020,7,night,14746,3.5715,4128.797424051519,0.9740384615384615,13,119.7,2020-07-01,2.94279026985168,37,37,1,0
Arbutus Ridge,2020,8,day,14746,3.5715,4128.797424051519,0.9740384615384615,13,119.7,2020-08-01,2.88345885276794,37,37,1,0
Arbutus Ridge,2020,8,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,119.7,2020-08-01,2.88345885276794,37,37,1,0
Arbutus Ridge,2020,9,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,119.6,2020-09-01,2.94486618041992,37,37,1,0
Arbutus Ridge,2020,9,night,14746,3.5715,4128.797424051519,0.9740384615384615,17,119.6,2020-09-01,2.94486618041992,37,37,1,0
Arbutus Ridge,2020,10,day,14746,3.5715,4128.797424051519,0.9740384615384615,6,119.7,2020-10-01,2.65306282043457,37,37,1,0
Arbutus Ridge,2020,10,night,14746,3.5715,4128.797424051519,0.9740384615384615,13,119.7,2020-10-01,2.65306282043457,37,37,1,0
Arbutus Ridge,2020,11,day,14746,3.5715,4128.797424051519,0.9740384615384615,5,119.6,2020-11-01,2.82619690895081,37,37,1,0
Arbutus Ridge,2020,11,night,14746,3.5715,4128.797424051519,0.9740384615384615,10,119.6,2020-11-01,2.82619690895081,37,37,1,0
Arbutus Ridge,2020,12,day,14746,3.5715,4128.797424051519,0.9740384615384615,8,119.7,2020-12-01,2.35855960845947,37,37,1,0
Arbutus Ridge,2020,12,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,119.7,2020-12-01,2.35855960845947,37,37,1,0
Arbutus Ridge,2021,1,day,14746,3.5715,4128.797424051519,0.9740384615384615,7,119.7,2021-01-01,2.14154410362244,37,37,1,0
Arbutus Ridge,2021,1,night,14746,3.5715,4128.797424051519,0.9740384615384615,20,119.7,2021-01-01,2.14154410362244,37,37,1,0
Arbutus Ridge,2021,2,day,14746,3.5715,4128.797424051519,0.9740384615384615,7,119.5,2021-02-01,3.2940046787262,37,37,1,0
Arbutus Ridge,2021,2,night,14746,3.5715,4128.797424051519,0.9740384615384615,9,119.5,2021-02-01,3.2940046787262,37,37,1,0
Arbutus Ridge,2021,3,day,14746,3.5715,4128.797424051519,0.9740384615384615,4,119.7,2021-03-01,3.20206737518311,37,37,1,0
Arbutus Ridge,2021,3,night,14746,3.5715,4128.797424051519,0.9740384615384615,9,119.7,2021-03-01,3.20206737518311,37,37,1,0
Arbutus Ridge,2021,4,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.1,2021-04-01,3.29638528823853,37,37,1,0
Arbutus Ridge,2021,4,night,14746,3.5715,4128.797424051519,0.9740384615384615,6,120.1,2021-04-01,3.29638528823853,37,37,1,0
Arbutus Ridge,2021,5,day,14746,3.5715,4128.797424051519,0.9740384615384615,14,120.1,2021-05-01,3.0963122844696,37,37,1,0
Arbutus Ridge,2021,5,night,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.1,2021-05-01,3.0963122844696,37,37,1,0
Arbutus Ridge,2021,6,day,14746,3.5715,4128.797424051519,0.9740384615384615,8,120.1,2021-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2021,6,night,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.1,2021-06-01,NA,NA,NA,NA,0
Arbutus Ridge,2021,7,day,14746,3.5715,4128.797424051519,0.9740384615384615,6,120.1,2021-07-01,3.07672929763794,37,37,1,0
Arbutus Ridge,2021,7,night,14746,3.5715,4128.797424051519,0.9740384615384615,5,120.1,2021-07-01,3.07672929763794,37,37,1,0
Arbutus Ridge,2021,8,day,14746,3.5715,4128.797424051519,0.9740384615384615,5,120.1,2021-08-01,2.50848364830017,37,37,1,0
Arbutus Ridge,2021,8,night,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.1,2021-08-01,2.50848364830017,37,37,1,0
Arbutus Ridge,2021,9,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.1,2021-09-01,2.76034426689148,37,37,1,0
Arbutus Ridge,2021,9,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,120.1,2021-09-01,2.76034426689148,37,37,1,0
Arbutus Ridge,2021,10,day,14746,3.5715,4128.797424051519,0.9740384615384615,4,120.1,2021-10-01,3.05275630950928,37,37,1,0
Arbutus Ridge,2021,10,night,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.1,2021-10-01,3.05275630950928,37,37,1,0
Arbutus Ridge,2021,11,day,14746,3.5715,4128.797424051519,0.9740384615384615,6,120.1,2021-11-01,2.79669070243835,37,37,1,0
Arbutus Ridge,2021,11,night,14746,3.5715,4128.797424051519,0.9740384615384615,10,120.1,2021-11-01,2.79669070243835,37,37,1,0
Arbutus Ridge,2021,12,day,14746,3.5715,4128.797424051519,0.9740384615384615,9,120.1,2021-12-01,3.25558471679688,37,37,1,0
Arbutus Ridge,2021,12,night,14746,3.5715,4128.797424051519,0.9740384615384615,12,120.1,2021-12-01,3.25558471679688,37,37,1,0
Arbutus Ridge,2022,1,day,14746,3.5715,4128.797424051519,0.9740384615384615,11,120.1,2022-01-01,2.42164826393127,37,37,1,0
Arbutus Ridge,2022,1,night,14746,3.5715,4128.797424051519,0.9740384615384615,10,120.1,2022-01-01,2.42164826393127,37,37,1,0
Arbutus Ridge,2022,2,day,14746,3.5715,4128.797424051519,0.9740384615384615,3,120,2022-02-01,3.46678972244263,37,37,1,0
Arbutus Ridge,2022,2,night,14746,3.5715,4128.797424051519,0.9740384615384615,20,120,2022-02-01,3.46678972244263,37,37,1,0
