"name","YEAR","MONTH","crime_count","date","prev_crime_count","pct_change"
59150307,2012,1,1,1月 2012,NA,NA
59150307,2012,9,1,9月 2012,1,0
59150307,2012,11,1,11月 2012,1,0
59150307,2013,3,1,3月 2013,1,0
59150307,2013,9,1,9月 2013,1,0
59150307,2013,11,1,11月 2013,1,0
59150307,2014,3,1,3月 2014,1,0
59150307,2014,7,1,7月 2014,1,0
59150307,2015,1,1,1月 2015,1,0
59150307,2015,7,1,7月 2015,1,0
59150307,2015,9,1,9月 2015,1,0
59150307,2016,3,2,3月 2016,1,100
59150307,2016,5,4,5月 2016,2,100
59150307,2016,9,4,9月 2016,4,0
59150307,2016,11,2,11月 2016,4,-50
59150307,2017,3,2,3月 2017,2,0
59150307,2017,5,1,5月 2017,2,-50
59150307,2017,7,1,7月 2017,1,0
59150307,2017,9,3,9月 2017,1,200
59150307,2017,11,1,11月 2017,3,-66.6666666666667
59150307,2018,1,1,1月 2018,1,0
59150307,2018,3,1,3月 2018,1,0
59150307,2018,5,1,5月 2018,1,0
59150307,2018,7,1,7月 2018,1,0
59150307,2018,9,1,9月 2018,1,0
59150307,2019,1,1,1月 2019,1,0
59150307,2019,7,3,7月 2019,1,200
59150307,2019,9,1,9月 2019,3,-66.6666666666667
59150307,2020,3,1,3月 2020,1,0
59150307,2020,5,1,5月 2020,1,0
59150307,2020,9,1,9月 2020,1,0
59150307,2022,3,1,3月 2022,1,0
59150307,2023,11,1,11月 2023,1,0
59150307,2024,3,1,3月 2024,1,0
59150307,2024,7,1,7月 2024,1,0
59150307,2024,9,1,9月 2024,1,0
59150307,2024,11,1,11月 2024,1,0
59150308,2012,5,1,5月 2012,NA,NA
59150308,2012,11,1,11月 2012,1,0
59150308,2014,5,1,5月 2014,1,0
59150308,2015,1,1,1月 2015,1,0
59150308,2015,3,1,3月 2015,1,0
59150308,2015,5,1,5月 2015,1,0
59150308,2016,5,2,5月 2016,1,100
59150308,2016,7,1,7月 2016,2,-50
59150308,2016,11,2,11月 2016,1,100
59150308,2017,9,1,9月 2017,2,-50
59150308,2018,5,2,5月 2018,1,100
59150308,2019,1,1,1月 2019,2,-50
59150308,2019,7,1,7月 2019,1,0
59150308,2020,5,1,5月 2020,1,0
59150308,2020,7,1,7月 2020,1,0
59150308,2020,9,1,9月 2020,1,0
59150308,2021,3,1,3月 2021,1,0
59150308,2022,5,1,5月 2022,1,0
59150308,2022,7,1,7月 2022,1,0
59150308,2024,3,1,3月 2024,1,0
59150308,2024,5,2,5月 2024,1,100
59150309,2012,1,2,1月 2012,NA,NA
59150309,2012,5,1,5月 2012,2,-50
59150309,2012,7,3,7月 2012,1,200
59150309,2012,9,1,9月 2012,3,-66.6666666666667
59150309,2012,11,1,11月 2012,1,0
59150309,2013,1,1,1月 2013,1,0
59150309,2013,5,1,5月 2013,1,0
59150309,2013,7,1,7月 2013,1,0
59150309,2014,1,2,1月 2014,1,100
59150309,2014,3,2,3月 2014,2,0
59150309,2014,5,2,5月 2014,2,0
59150309,2014,7,1,7月 2014,2,-50
59150309,2015,1,2,1月 2015,1,100
59150309,2015,3,3,3月 2015,2,50
59150309,2015,5,3,5月 2015,3,0
59150309,2015,7,1,7月 2015,3,-66.6666666666667
59150309,2015,9,1,9月 2015,1,0
59150309,2016,3,1,3月 2016,1,0
59150309,2016,5,4,5月 2016,1,300
59150309,2016,9,1,9月 2016,4,-75
59150309,2017,1,2,1月 2017,1,100
59150309,2017,3,2,3月 2017,2,0
59150309,2017,5,2,5月 2017,2,0
59150309,2017,11,1,11月 2017,2,-50
59150309,2018,3,1,3月 2018,1,0
59150309,2018,5,2,5月 2018,1,100
59150309,2018,9,1,9月 2018,2,-50
59150309,2019,5,4,5月 2019,1,300
59150309,2019,7,1,7月 2019,4,-75
59150309,2020,1,1,1月 2020,1,0
59150309,2020,7,1,7月 2020,1,0
59150309,2020,11,1,11月 2020,1,0
59150309,2021,1,3,1月 2021,1,200
59150309,2021,3,3,3月 2021,3,0
59150309,2021,5,1,5月 2021,3,-66.6666666666667
59150309,2021,7,1,7月 2021,1,0
59150309,2021,9,1,9月 2021,1,0
59150309,2021,11,1,11月 2021,1,0
59150309,2022,1,1,1月 2022,1,0
59150309,2022,3,2,3月 2022,1,100
59150309,2022,5,1,5月 2022,2,-50
59150309,2022,9,1,9月 2022,1,0
59150309,2023,1,1,1月 2023,1,0
59150309,2023,7,2,7月 2023,1,100
59150309,2023,9,1,9月 2023,2,-50
59150309,2024,1,2,1月 2024,1,100
59150309,2024,3,1,3月 2024,2,-50
59150309,2024,9,1,9月 2024,1,0
59150310,2012,3,3,3月 2012,NA,NA
59150310,2012,5,3,5月 2012,3,0
59150310,2012,7,2,7月 2012,3,-33.3333333333333
59150310,2013,1,1,1月 2013,2,-50
59150310,2013,5,1,5月 2013,1,0
59150310,2013,7,2,7月 2013,1,100
59150310,2014,3,2,3月 2014,2,0
59150310,2014,5,2,5月 2014,2,0
59150310,2014,7,1,7月 2014,2,-50
59150310,2014,11,1,11月 2014,1,0
59150310,2015,1,1,1月 2015,1,0
59150310,2015,3,1,3月 2015,1,0
59150310,2015,5,2,5月 2015,1,100
59150310,2015,7,1,7月 2015,2,-50
59150310,2015,9,1,9月 2015,1,0
59150310,2015,11,1,11月 2015,1,0
59150310,2016,1,1,1月 2016,1,0
59150310,2016,3,2,3月 2016,1,100
59150310,2016,5,1,5月 2016,2,-50
59150310,2016,9,1,9月 2016,1,0
59150310,2016,11,1,11月 2016,1,0
59150310,2017,1,1,1月 2017,1,0
59150310,2017,3,1,3月 2017,1,0
59150310,2017,7,3,7月 2017,1,200
59150310,2017,11,1,11月 2017,3,-66.6666666666667
59150310,2018,1,1,1月 2018,1,0
59150310,2018,3,1,3月 2018,1,0
59150310,2018,5,1,5月 2018,1,0
59150310,2018,7,2,7月 2018,1,100
59150310,2018,9,2,9月 2018,2,0
59150310,2018,11,4,11月 2018,2,100
59150310,2019,1,1,1月 2019,4,-75
59150310,2019,3,1,3月 2019,1,0
59150310,2019,5,2,5月 2019,1,100
59150310,2019,7,3,7月 2019,2,50
59150310,2019,11,1,11月 2019,3,-66.6666666666667
59150310,2020,1,1,1月 2020,1,0
59150310,2020,3,1,3月 2020,1,0
59150310,2020,5,4,5月 2020,1,300
59150310,2020,7,3,7月 2020,4,-25
59150310,2020,9,2,9月 2020,3,-33.3333333333333
59150310,2020,11,3,11月 2020,2,50
59150310,2021,1,1,1月 2021,3,-66.6666666666667
59150310,2021,7,3,7月 2021,1,200
59150310,2021,9,1,9月 2021,3,-66.6666666666667
59150310,2021,11,2,11月 2021,1,100
59150310,2022,7,3,7月 2022,2,50
59150310,2022,11,1,11月 2022,3,-66.6666666666667
59150310,2023,1,1,1月 2023,1,0
59150310,2023,3,1,3月 2023,1,0
59150310,2023,7,1,7月 2023,1,0
59150310,2023,9,4,9月 2023,1,300
59150310,2024,1,2,1月 2024,4,-50
59150310,2024,3,1,3月 2024,2,-50
59150310,2024,5,3,5月 2024,1,200
59150310,2024,7,1,7月 2024,3,-66.6666666666667
59150310,2024,11,2,11月 2024,1,100
59150311,2012,11,1,11月 2012,NA,NA
59150311,2013,1,2,1月 2013,1,100
59150311,2013,5,3,5月 2013,2,50
59150311,2013,7,1,7月 2013,3,-66.6666666666667
59150311,2014,5,1,5月 2014,1,0
59150311,2014,9,2,9月 2014,1,100
59150311,2016,1,1,1月 2016,2,-50
59150311,2016,3,1,3月 2016,1,0
59150311,2017,1,1,1月 2017,1,0
59150311,2017,3,1,3月 2017,1,0
59150311,2017,7,1,7月 2017,1,0
59150311,2018,7,1,7月 2018,1,0
59150311,2019,3,1,3月 2019,1,0
59150311,2019,9,1,9月 2019,1,0
59150311,2020,5,1,5月 2020,1,0
59150311,2020,7,1,7月 2020,1,0
59150311,2021,1,1,1月 2021,1,0
59150311,2022,1,1,1月 2022,1,0
59150311,2022,3,1,3月 2022,1,0
59150311,2022,7,1,7月 2022,1,0
59150311,2023,9,2,9月 2023,1,100
59150311,2024,3,1,3月 2024,2,-50
59150311,2024,5,1,5月 2024,1,0
59150312,2012,3,1,3月 2012,NA,NA
59150312,2012,5,1,5月 2012,1,0
59150312,2013,7,1,7月 2013,1,0
59150312,2014,3,1,3月 2014,1,0
59150312,2014,11,2,11月 2014,1,100
59150312,2015,3,3,3月 2015,2,50
59150312,2016,1,1,1月 2016,3,-66.6666666666667
59150312,2016,7,1,7月 2016,1,0
59150312,2016,9,1,9月 2016,1,0
59150312,2017,5,1,5月 2017,1,0
59150312,2018,1,1,1月 2018,1,0
59150312,2018,7,3,7月 2018,1,200
59150312,2018,9,1,9月 2018,3,-66.6666666666667
59150312,2019,3,1,3月 2019,1,0
59150312,2019,9,1,9月 2019,1,0
59150312,2020,3,1,3月 2020,1,0
59150312,2020,11,2,11月 2020,1,100
59150312,2021,5,1,5月 2021,2,-50
59150312,2022,9,1,9月 2022,1,0
59150312,2022,11,1,11月 2022,1,0
59150312,2023,1,1,1月 2023,1,0
59150312,2023,3,1,3月 2023,1,0
59150312,2024,11,1,11月 2024,1,0
59150313,2012,1,1,1月 2012,NA,NA
59150313,2012,5,1,5月 2012,1,0
59150313,2012,7,1,7月 2012,1,0
59150313,2012,9,2,9月 2012,1,100
59150313,2012,11,2,11月 2012,2,0
59150313,2014,1,1,1月 2014,2,-50
59150313,2015,1,1,1月 2015,1,0
59150313,2015,7,1,7月 2015,1,0
59150313,2015,11,1,11月 2015,1,0
59150313,2016,3,2,3月 2016,1,100
59150313,2016,9,2,9月 2016,2,0
59150313,2016,11,1,11月 2016,2,-50
59150313,2017,5,1,5月 2017,1,0
59150313,2017,11,3,11月 2017,1,200
59150313,2018,1,1,1月 2018,3,-66.6666666666667
59150313,2018,5,1,5月 2018,1,0
59150313,2018,7,5,7月 2018,1,400
59150313,2018,11,1,11月 2018,5,-80
59150313,2019,1,2,1月 2019,1,100
59150313,2019,3,1,3月 2019,2,-50
59150313,2019,11,1,11月 2019,1,0
59150313,2020,5,1,5月 2020,1,0
59150313,2021,3,1,3月 2021,1,0
59150313,2021,9,1,9月 2021,1,0
59150313,2022,7,1,7月 2022,1,0
59150313,2023,3,2,3月 2023,1,100
59150313,2023,5,1,5月 2023,2,-50
59150313,2023,11,1,11月 2023,1,0
59150313,2024,1,1,1月 2024,1,0
59150328,2012,3,2,3月 2012,NA,NA
59150328,2012,5,1,5月 2012,2,-50
59150328,2012,7,1,7月 2012,1,0
59150328,2012,11,2,11月 2012,1,100
59150328,2013,3,1,3月 2013,2,-50
59150328,2014,1,2,1月 2014,1,100
59150328,2014,5,2,5月 2014,2,0
59150328,2014,11,2,11月 2014,2,0
59150328,2015,5,4,5月 2015,2,100
59150328,2015,7,1,7月 2015,4,-75
59150328,2015,9,1,9月 2015,1,0
59150328,2015,11,4,11月 2015,1,300
59150328,2016,3,1,3月 2016,4,-75
59150328,2016,7,2,7月 2016,1,100
59150328,2016,11,1,11月 2016,2,-50
59150328,2017,3,5,3月 2017,1,400
59150328,2017,5,1,5月 2017,5,-80
59150328,2017,7,1,7月 2017,1,0
59150328,2017,9,1,9月 2017,1,0
59150328,2018,7,1,7月 2018,1,0
59150328,2018,9,1,9月 2018,1,0
59150328,2019,1,1,1月 2019,1,0
59150328,2019,5,1,5月 2019,1,0
59150328,2019,7,1,7月 2019,1,0
59150328,2019,11,1,11月 2019,1,0
59150328,2020,1,1,1月 2020,1,0
59150328,2020,9,2,9月 2020,1,100
59150328,2021,1,1,1月 2021,2,-50
59150328,2021,5,4,5月 2021,1,300
59150328,2021,9,1,9月 2021,4,-75
59150328,2022,1,2,1月 2022,1,100
59150328,2022,3,1,3月 2022,2,-50
59150328,2022,5,1,5月 2022,1,0
59150328,2022,7,1,7月 2022,1,0
59150328,2022,11,2,11月 2022,1,100
59150328,2023,7,1,7月 2023,2,-50
59150328,2023,9,3,9月 2023,1,200
59150328,2023,11,3,11月 2023,3,0
59150328,2024,1,1,1月 2024,3,-66.6666666666667
59150328,2024,3,1,3月 2024,1,0
59150328,2024,5,1,5月 2024,1,0
59150328,2024,7,1,7月 2024,1,0
59150329,2012,3,2,3月 2012,NA,NA
59150329,2012,5,3,5月 2012,2,50
59150329,2012,7,3,7月 2012,3,0
59150329,2012,9,2,9月 2012,3,-33.3333333333333
59150329,2013,3,3,3月 2013,2,50
59150329,2013,5,2,5月 2013,3,-33.3333333333333
59150329,2013,11,1,11月 2013,2,-50
59150329,2014,5,2,5月 2014,1,100
59150329,2014,7,1,7月 2014,2,-50
59150329,2015,3,1,3月 2015,1,0
59150329,2015,7,1,7月 2015,1,0
59150329,2015,9,1,9月 2015,1,0
59150329,2016,5,2,5月 2016,1,100
59150329,2017,3,3,3月 2017,2,50
59150329,2017,7,2,7月 2017,3,-33.3333333333333
59150329,2017,11,2,11月 2017,2,0
59150329,2018,3,1,3月 2018,2,-50
59150329,2018,5,2,5月 2018,1,100
59150329,2019,3,1,3月 2019,2,-50
59150329,2019,5,1,5月 2019,1,0
59150329,2019,7,1,7月 2019,1,0
59150329,2019,9,1,9月 2019,1,0
59150329,2019,11,1,11月 2019,1,0
59150329,2020,3,1,3月 2020,1,0
59150329,2020,5,3,5月 2020,1,200
59150329,2020,7,1,7月 2020,3,-66.6666666666667
59150329,2021,5,3,5月 2021,1,200
59150329,2021,7,1,7月 2021,3,-66.6666666666667
59150329,2022,1,1,1月 2022,1,0
59150329,2022,3,1,3月 2022,1,0
59150329,2022,7,1,7月 2022,1,0
59150329,2022,11,1,11月 2022,1,0
59150329,2023,5,1,5月 2023,1,0
59150329,2023,7,1,7月 2023,1,0
59150329,2024,1,1,1月 2024,1,0
59150329,2024,5,1,5月 2024,1,0
59150329,2024,7,1,7月 2024,1,0
59150330,2013,7,2,7月 2013,NA,NA
59150330,2014,1,1,1月 2014,2,-50
59150330,2016,11,1,11月 2016,1,0
59150330,2017,1,1,1月 2017,1,0
59150330,2019,11,1,11月 2019,1,0
59150330,2021,3,2,3月 2021,1,100
59150330,2024,3,2,3月 2024,2,0
59150330,2024,5,2,5月 2024,2,0
59150330,2024,11,1,11月 2024,2,-50
59150331,2012,1,1,1月 2012,NA,NA
59150331,2012,11,2,11月 2012,1,100
59150331,2014,1,1,1月 2014,2,-50
59150331,2014,7,1,7月 2014,1,0
59150331,2014,11,1,11月 2014,1,0
59150331,2015,3,1,3月 2015,1,0
59150331,2015,5,1,5月 2015,1,0
59150331,2015,9,1,9月 2015,1,0
59150331,2016,3,1,3月 2016,1,0
59150331,2017,1,1,1月 2017,1,0
59150331,2017,7,1,7月 2017,1,0
59150331,2018,1,1,1月 2018,1,0
59150331,2018,5,3,5月 2018,1,200
59150331,2018,7,1,7月 2018,3,-66.6666666666667
59150331,2019,1,1,1月 2019,1,0
59150331,2020,3,1,3月 2020,1,0
59150331,2020,11,2,11月 2020,1,100
59150331,2021,9,1,9月 2021,2,-50
59150331,2022,9,1,9月 2022,1,0
59150331,2023,7,1,7月 2023,1,0
59150332,2012,3,1,3月 2012,NA,NA
59150332,2012,5,3,5月 2012,1,200
59150332,2012,7,3,7月 2012,3,0
59150332,2014,1,3,1月 2014,3,0
59150332,2014,3,1,3月 2014,3,-66.6666666666667
59150332,2015,1,1,1月 2015,1,0
59150332,2015,3,1,3月 2015,1,0
59150332,2015,5,3,5月 2015,1,200
59150332,2016,1,1,1月 2016,3,-66.6666666666667
59150332,2016,9,1,9月 2016,1,0
59150332,2017,7,2,7月 2017,1,100
59150332,2018,5,1,5月 2018,2,-50
59150332,2018,7,1,7月 2018,1,0
59150332,2019,3,1,3月 2019,1,0
59150332,2019,9,1,9月 2019,1,0
59150332,2019,11,1,11月 2019,1,0
59150332,2020,1,2,1月 2020,1,100
59150332,2020,3,2,3月 2020,2,0
59150332,2020,5,1,5月 2020,2,-50
59150332,2021,1,1,1月 2021,1,0
59150332,2023,5,1,5月 2023,1,0
59150333,2012,3,1,3月 2012,NA,NA
59150333,2012,7,1,7月 2012,1,0
59150333,2013,1,1,1月 2013,1,0
59150333,2013,7,2,7月 2013,1,100
59150333,2015,1,1,1月 2015,2,-50
59150333,2015,11,2,11月 2015,1,100
59150333,2016,3,1,3月 2016,2,-50
59150333,2016,5,1,5月 2016,1,0
59150333,2017,5,1,5月 2017,1,0
59150333,2018,3,1,3月 2018,1,0
59150333,2018,7,1,7月 2018,1,0
59150333,2018,9,1,9月 2018,1,0
59150333,2019,1,1,1月 2019,1,0
59150333,2019,7,1,7月 2019,1,0
59150333,2019,9,2,9月 2019,1,100
59150333,2020,1,1,1月 2020,2,-50
59150333,2020,9,1,9月 2020,1,0
59150333,2023,3,2,3月 2023,1,100
59150333,2023,9,1,9月 2023,2,-50
59150334,2012,9,1,9月 2012,NA,NA
59150334,2013,1,1,1月 2013,1,0
59150334,2013,7,1,7月 2013,1,0
59150334,2014,9,1,9月 2014,1,0
59150334,2015,9,1,9月 2015,1,0
59150334,2015,11,1,11月 2015,1,0
59150334,2016,1,1,1月 2016,1,0
59150334,2016,3,1,3月 2016,1,0
59150334,2016,5,1,5月 2016,1,0
59150334,2017,5,2,5月 2017,1,100
59150334,2017,7,1,7月 2017,2,-50
59150334,2018,1,1,1月 2018,1,0
59150334,2018,7,1,7月 2018,1,0
59150334,2019,1,1,1月 2019,1,0
59150334,2019,3,1,3月 2019,1,0
59150334,2019,5,1,5月 2019,1,0
59150334,2019,11,1,11月 2019,1,0
59150334,2020,11,2,11月 2020,1,100
59150334,2021,5,2,5月 2021,2,0
59150334,2021,7,1,7月 2021,2,-50
59150334,2022,3,1,3月 2022,1,0
59150334,2023,7,1,7月 2023,1,0
59150334,2023,11,1,11月 2023,1,0
59150334,2024,9,1,9月 2024,1,0
59150335,2012,3,1,3月 2012,NA,NA
59150335,2012,5,1,5月 2012,1,0
59150335,2013,1,2,1月 2013,1,100
59150335,2014,3,1,3月 2014,2,-50
59150335,2014,11,1,11月 2014,1,0
59150335,2015,1,2,1月 2015,1,100
59150335,2015,3,1,3月 2015,2,-50
59150335,2015,5,1,5月 2015,1,0
59150335,2015,9,2,9月 2015,1,100
59150335,2016,1,1,1月 2016,2,-50
59150335,2016,3,1,3月 2016,1,0
59150335,2017,1,1,1月 2017,1,0
59150335,2019,1,1,1月 2019,1,0
59150335,2019,3,1,3月 2019,1,0
59150335,2019,9,1,9月 2019,1,0
59150335,2020,7,1,7月 2020,1,0
59150335,2020,9,1,9月 2020,1,0
59150335,2021,1,1,1月 2021,1,0
59150335,2022,5,2,5月 2022,1,100
59150335,2023,9,1,9月 2023,2,-50
59150335,2024,5,1,5月 2024,1,0
59150336,2012,1,1,1月 2012,NA,NA
59150336,2012,5,3,5月 2012,1,200
59150336,2013,1,1,1月 2013,3,-66.6666666666667
59150336,2013,3,1,3月 2013,1,0
59150336,2015,7,1,7月 2015,1,0
59150336,2015,11,1,11月 2015,1,0
59150336,2016,3,2,3月 2016,1,100
59150336,2017,5,1,5月 2017,2,-50
59150336,2017,11,1,11月 2017,1,0
59150336,2018,1,1,1月 2018,1,0
59150336,2018,3,1,3月 2018,1,0
59150336,2018,9,2,9月 2018,1,100
59150336,2018,11,1,11月 2018,2,-50
59150336,2019,9,1,9月 2019,1,0
59150336,2020,3,1,3月 2020,1,0
59150336,2020,9,1,9月 2020,1,0
59150336,2022,5,1,5月 2022,1,0
59150336,2024,1,1,1月 2024,1,0
59150337,2012,7,2,7月 2012,NA,NA
59150337,2013,1,1,1月 2013,2,-50
59150337,2013,11,3,11月 2013,1,200
59150337,2014,3,2,3月 2014,3,-33.3333333333333
59150337,2014,5,3,5月 2014,2,50
59150337,2014,7,1,7月 2014,3,-66.6666666666667
59150337,2014,9,1,9月 2014,1,0
59150337,2015,3,1,3月 2015,1,0
59150337,2015,5,1,5月 2015,1,0
59150337,2015,7,1,7月 2015,1,0
59150337,2016,7,1,7月 2016,1,0
59150337,2016,11,1,11月 2016,1,0
59150337,2017,7,1,7月 2017,1,0
59150337,2017,9,1,9月 2017,1,0
59150337,2017,11,1,11月 2017,1,0
59150337,2018,9,1,9月 2018,1,0
59150337,2019,1,2,1月 2019,1,100
59150337,2019,3,1,3月 2019,2,-50
59150337,2019,5,1,5月 2019,1,0
59150337,2019,7,1,7月 2019,1,0
59150337,2020,1,1,1月 2020,1,0
59150337,2020,7,1,7月 2020,1,0
59150337,2021,1,1,1月 2021,1,0
59150337,2021,3,2,3月 2021,1,100
59150337,2021,5,2,5月 2021,2,0
59150337,2021,7,1,7月 2021,2,-50
59150337,2021,9,1,9月 2021,1,0
59150337,2022,3,1,3月 2022,1,0
59150337,2023,5,1,5月 2023,1,0
59150337,2024,9,1,9月 2024,1,0
59150338,2012,1,1,1月 2012,NA,NA
59150338,2012,9,1,9月 2012,1,0
59150338,2013,7,1,7月 2013,1,0
59150338,2014,9,1,9月 2014,1,0
59150338,2015,5,3,5月 2015,1,200
59150338,2016,7,1,7月 2016,3,-66.6666666666667
59150338,2017,3,1,3月 2017,1,0
59150338,2017,7,1,7月 2017,1,0
59150338,2020,1,1,1月 2020,1,0
59150338,2020,7,1,7月 2020,1,0
59150338,2021,9,1,9月 2021,1,0
59150339,2012,3,1,3月 2012,NA,NA
59150339,2013,1,1,1月 2013,1,0
59150339,2014,3,1,3月 2014,1,0
59150339,2014,5,2,5月 2014,1,100
59150339,2014,11,1,11月 2014,2,-50
59150339,2015,3,1,3月 2015,1,0
59150339,2015,9,1,9月 2015,1,0
59150339,2015,11,1,11月 2015,1,0
59150339,2016,3,2,3月 2016,1,100
59150339,2016,11,1,11月 2016,2,-50
59150339,2017,3,2,3月 2017,1,100
59150339,2017,7,3,7月 2017,2,50
59150339,2017,9,1,9月 2017,3,-66.6666666666667
59150339,2018,1,1,1月 2018,1,0
59150339,2018,9,1,9月 2018,1,0
59150339,2019,5,3,5月 2019,1,200
59150339,2019,7,1,7月 2019,3,-66.6666666666667
59150339,2020,7,2,7月 2020,1,100
59150339,2020,9,1,9月 2020,2,-50
59150339,2021,5,3,5月 2021,1,200
59150339,2021,7,1,7月 2021,3,-66.6666666666667
59150339,2021,11,1,11月 2021,1,0
59150339,2023,3,1,3月 2023,1,0
59150339,2023,5,1,5月 2023,1,0
59150339,2023,9,1,9月 2023,1,0
59150339,2023,11,1,11月 2023,1,0
59150340,2012,5,1,5月 2012,NA,NA
59150340,2012,7,1,7月 2012,1,0
59150340,2012,9,3,9月 2012,1,200
59150340,2013,1,1,1月 2013,3,-66.6666666666667
59150340,2013,9,1,9月 2013,1,0
59150340,2014,7,1,7月 2014,1,0
59150340,2015,5,1,5月 2015,1,0
59150340,2016,5,2,5月 2016,1,100
59150340,2016,7,1,7月 2016,2,-50
59150340,2017,1,1,1月 2017,1,0
59150340,2017,3,1,3月 2017,1,0
59150340,2017,5,1,5月 2017,1,0
59150340,2017,9,1,9月 2017,1,0
59150340,2017,11,3,11月 2017,1,200
59150340,2018,5,1,5月 2018,3,-66.6666666666667
59150340,2019,5,1,5月 2019,1,0
59150340,2019,7,2,7月 2019,1,100
59150340,2019,9,1,9月 2019,2,-50
59150340,2020,3,1,3月 2020,1,0
59150340,2020,7,2,7月 2020,1,100
59150340,2021,7,1,7月 2021,2,-50
59150340,2022,9,1,9月 2022,1,0
59150341,2012,11,1,11月 2012,NA,NA
59150341,2014,5,1,5月 2014,1,0
59150341,2014,7,2,7月 2014,1,100
59150341,2015,1,1,1月 2015,2,-50
59150341,2015,5,1,5月 2015,1,0
59150341,2015,11,1,11月 2015,1,0
59150341,2016,1,1,1月 2016,1,0
59150341,2016,5,1,5月 2016,1,0
59150341,2016,11,2,11月 2016,1,100
59150341,2017,9,2,9月 2017,2,0
59150341,2018,3,1,3月 2018,2,-50
59150341,2018,7,2,7月 2018,1,100
59150341,2018,11,1,11月 2018,2,-50
59150341,2019,1,1,1月 2019,1,0
59150341,2019,7,2,7月 2019,1,100
59150341,2020,1,1,1月 2020,2,-50
59150341,2021,1,1,1月 2021,1,0
59150341,2021,5,1,5月 2021,1,0
59150341,2021,9,1,9月 2021,1,0
59150341,2021,11,1,11月 2021,1,0
59150341,2022,1,1,1月 2022,1,0
59150341,2023,9,1,9月 2023,1,0
59150342,2012,5,1,5月 2012,NA,NA
59150342,2012,11,1,11月 2012,1,0
59150342,2013,1,1,1月 2013,1,0
59150342,2013,7,1,7月 2013,1,0
59150342,2014,9,1,9月 2014,1,0
59150342,2015,1,1,1月 2015,1,0
59150342,2015,5,1,5月 2015,1,0
59150342,2015,7,1,7月 2015,1,0
59150342,2016,5,1,5月 2016,1,0
59150342,2018,9,2,9月 2018,1,100
59150342,2019,1,2,1月 2019,2,0
59150342,2019,3,1,3月 2019,2,-50
59150342,2019,5,1,5月 2019,1,0
59150342,2019,11,1,11月 2019,1,0
59150342,2020,9,1,9月 2020,1,0
59150342,2021,1,1,1月 2021,1,0
59150342,2021,7,1,7月 2021,1,0
59150342,2021,9,1,9月 2021,1,0
59150342,2021,11,1,11月 2021,1,0
59150342,2022,1,1,1月 2022,1,0
59150342,2022,5,1,5月 2022,1,0
59150342,2023,11,1,11月 2023,1,0
59150342,2024,1,2,1月 2024,1,100
59150342,2024,7,1,7月 2024,2,-50
59150343,2013,5,1,5月 2013,NA,NA
59150343,2013,7,1,7月 2013,1,0
59150343,2013,11,1,11月 2013,1,0
59150343,2014,5,1,5月 2014,1,0
59150343,2014,7,1,7月 2014,1,0
59150343,2014,11,1,11月 2014,1,0
59150343,2015,7,1,7月 2015,1,0
59150343,2016,3,1,3月 2016,1,0
59150343,2016,7,1,7月 2016,1,0
59150343,2016,11,1,11月 2016,1,0
59150343,2017,9,1,9月 2017,1,0
59150343,2018,5,1,5月 2018,1,0
59150343,2018,11,3,11月 2018,1,200
59150343,2019,1,2,1月 2019,3,-33.3333333333333
59150343,2020,1,1,1月 2020,2,-50
59150343,2020,7,1,7月 2020,1,0
59150343,2020,11,2,11月 2020,1,100
59150343,2021,1,2,1月 2021,2,0
59150343,2021,9,1,9月 2021,2,-50
59150343,2022,11,1,11月 2022,1,0
59150343,2023,9,1,9月 2023,1,0
59150343,2024,5,1,5月 2024,1,0
59150344,2012,7,1,7月 2012,NA,NA
59150344,2012,11,1,11月 2012,1,0
59150344,2013,7,1,7月 2013,1,0
59150344,2015,1,1,1月 2015,1,0
59150344,2015,5,3,5月 2015,1,200
59150344,2016,3,1,3月 2016,3,-66.6666666666667
59150344,2016,9,1,9月 2016,1,0
59150344,2016,11,1,11月 2016,1,0
59150344,2017,1,1,1月 2017,1,0
59150344,2017,5,1,5月 2017,1,0
59150344,2017,7,1,7月 2017,1,0
59150344,2017,9,1,9月 2017,1,0
59150344,2018,3,1,3月 2018,1,0
59150344,2018,5,2,5月 2018,1,100
59150344,2019,5,1,5月 2019,2,-50
59150344,2020,3,1,3月 2020,1,0
59150344,2020,5,1,5月 2020,1,0
59150344,2020,11,1,11月 2020,1,0
59150344,2021,1,1,1月 2021,1,0
59150344,2021,5,1,5月 2021,1,0
59150344,2021,11,1,11月 2021,1,0
59150344,2023,5,1,5月 2023,1,0
59150345,2012,1,1,1月 2012,NA,NA
59150345,2012,3,4,3月 2012,1,300
59150345,2012,5,2,5月 2012,4,-50
59150345,2012,7,2,7月 2012,2,0
59150345,2012,9,1,9月 2012,2,-50
59150345,2013,1,1,1月 2013,1,0
59150345,2013,3,1,3月 2013,1,0
59150345,2013,5,2,5月 2013,1,100
59150345,2013,9,3,9月 2013,2,50
59150345,2014,1,2,1月 2014,3,-33.3333333333333
59150345,2014,5,3,5月 2014,2,50
59150345,2014,7,3,7月 2014,3,0
59150345,2014,9,1,9月 2014,3,-66.6666666666667
59150345,2014,11,1,11月 2014,1,0
59150345,2015,1,2,1月 2015,1,100
59150345,2015,3,2,3月 2015,2,0
59150345,2015,5,2,5月 2015,2,0
